station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFOK,LFOK,2019-09-12 13:30,71.60,60.80,68.75,260.00,10.00,0.00,30.45,M,6.21,M,FEW,BKN,M,M,1400.00,4600.00,M,M,M,M,M,M,M,M,M,71.60,LFOK 121330Z AUTO 26010KT 9999 FEW014 BKN046 22/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 14:00,71.60,60.80,68.75,240.00,9.00,0.00,30.45,M,6.21,M,FEW,SCT,M,M,4000.00,4600.00,M,M,M,M,M,M,M,M,M,71.60,LFOK 121400Z AUTO 24009KT 9999 FEW040 SCT046 22/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 14:30,75.20,60.80,60.90,250.00,8.00,0.00,30.45,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,75.20,LFOK 121430Z AUTO 25008KT 9999 FEW043 24/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 15:00,73.40,60.80,64.69,250.00,8.00,0.00,30.45,M,6.21,M,FEW,SCT,M,M,700.00,4300.00,M,M,M,M,M,M,M,M,M,73.40,LFOK 121500Z AUTO 25008KT 220V290 9999 FEW007 SCT043 23/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 15:30,73.40,59.00,60.67,280.00,8.00,0.00,30.45,M,6.21,M,FEW,BKN,M,M,3100.00,4200.00,M,M,M,M,M,M,M,M,M,73.40,LFOK 121530Z AUTO 28008KT 9999 FEW031 BKN042 23/15 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 16:00,71.60,60.80,68.75,260.00,7.00,0.00,30.45,M,6.21,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,71.60,LFOK 121600Z AUTO 26007KT 9999 OVC041 22/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 16:30,71.60,60.80,68.75,280.00,6.00,0.00,30.45,M,6.21,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,71.60,LFOK 121630Z AUTO 28006KT 9999 OVC040 22/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 17:00,71.60,60.80,68.75,270.00,6.00,0.00,30.45,M,6.21,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,71.60,LFOK 121700Z AUTO 27006KT 9999 OVC038 22/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 17:30,69.80,60.80,73.09,300.00,5.00,0.00,30.45,M,6.21,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,69.80,LFOK 121730Z AUTO 30005KT 9999 OVC037 21/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 18:00,69.80,60.80,73.09,340.00,5.00,0.00,30.45,M,6.21,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,69.80,LFOK 121800Z AUTO 34005KT 9999 OVC037 21/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 18:30,69.80,60.80,73.09,340.00,2.00,0.00,30.45,M,6.21,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,69.80,LFOK 121830Z AUTO 34002KT 9999 OVC040 21/16 Q1031 NOSIG,M
LFOK,LFOK,2019-09-12 19:00,68.00,60.80,77.75,330.00,2.00,0.00,30.47,M,6.21,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,68.00,LFOK 121900Z AUTO 33002KT 9999 OVC041 20/16 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 19:30,68.00,59.00,72.92,30.00,2.00,0.00,30.47,M,6.21,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,68.00,LFOK 121930Z AUTO 03002KT 9999 OVC041 20/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 20:00,68.00,59.00,72.92,40.00,2.00,0.00,30.47,M,6.21,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,68.00,LFOK 122000Z AUTO 04002KT 9999 OVC041 20/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 20:30,66.20,59.00,77.60,40.00,2.00,0.00,30.47,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,66.20,LFOK 122030Z AUTO 04002KT 9999 BKN040 19/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 21:00,64.40,59.00,82.62,70.00,2.00,0.00,30.47,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOK 122100Z AUTO 07002KT 9999 SCT040 18/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 21:30,64.40,59.00,82.62,0.00,0.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LFOK 122130Z AUTO 00000KT CAVOK 18/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 22:00,60.80,59.00,93.79,210.00,1.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFOK 122200Z AUTO 21001KT CAVOK 16/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 22:30,60.80,57.20,87.92,200.00,3.00,0.00,30.47,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,60.80,LFOK 122230Z AUTO 20003KT 9999 FEW042 16/14 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 23:00,60.80,59.00,93.79,240.00,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFOK 122300Z AUTO 24003KT CAVOK 16/15 Q1032 NOSIG,M
LFOK,LFOK,2019-09-12 23:30,62.60,59.00,88.00,290.00,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFOK 122330Z AUTO 29003KT CAVOK 17/15 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 00:00,64.40,60.80,88.09,260.00,10.00,0.00,30.33,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 120000Z AUTO 26010KT 9999 OVC011 18/16 Q1027,M
LFOP,LFOP,2019-09-12 00:30,62.60,60.80,93.83,260.00,10.00,0.00,30.36,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120030Z AUTO 26010KT 9999 OVC009 17/16 Q1028,M
LFOP,LFOP,2019-09-12 01:00,62.60,60.80,93.83,250.00,7.00,0.00,30.36,M,3.11,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,62.60,LFOP 120100Z AUTO 25007KT 5000 -RA BR OVC006 17/16 Q1028,M
LFOP,LFOP,2019-09-12 01:30,62.60,60.80,93.83,250.00,7.00,0.00,30.36,M,2.30,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,M,M,M,M,M,M,62.60,LFOP 120130Z AUTO 25007KT 3700 -DZ BR OVC004 17/16 Q1028,M
LFOP,LFOP,2019-09-12 02:00,62.60,60.80,93.83,250.00,8.00,0.00,30.36,M,3.73,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120200Z AUTO 25008KT 6000 OVC004 17/16 Q1028,M
LFOP,LFOP,2019-09-12 02:30,62.60,60.80,93.83,250.00,8.00,0.00,30.36,M,6.21,M,OVC,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120230Z AUTO 25008KT 9999 OVC003 17/16 Q1028,M
LFOP,LFOP,2019-09-12 03:00,62.60,60.80,93.83,250.00,8.00,0.00,30.36,M,6.21,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120300Z AUTO 25008KT 9999 OVC005 17/16 Q1028,M
LFOP,LFOP,2019-09-12 03:30,62.60,60.80,93.83,250.00,6.00,0.00,30.33,M,6.21,M,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120330Z AUTO 25006KT 9999 OVC006 17/16 Q1027,M
LFOP,LFOP,2019-09-12 04:00,62.60,60.80,93.83,250.00,7.00,0.00,30.36,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120400Z AUTO 25007KT 9999 OVC007 17/16 Q1028,M
LFOP,LFOP,2019-09-12 04:30,62.60,60.80,93.83,260.00,7.00,0.00,30.36,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120430Z AUTO 26007KT 230V290 9999 OVC007 17/16 Q1028,M
LFOP,LFOP,2019-09-12 05:00,62.60,60.80,93.83,250.00,8.00,0.00,30.36,M,6.21,M,BKN,OVC,M,M,800.00,1500.00,M,M,M,M,M,M,M,M,M,62.60,LFOP 120500Z AUTO 25008KT 9999 BKN008 OVC015 17/16 Q1028,M
LFOP,LFOP,2019-09-12 05:30,60.80,60.80,100.00,250.00,6.00,0.00,30.36,M,3.73,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,60.80,LFOP 120530Z AUTO 25006KT 230V290 6000 OVC004 16/16 Q1028,M
LFOP,LFOP,2019-09-12 06:00,60.80,60.80,100.00,240.00,7.00,0.00,30.39,M,1.86,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,M,M,M,M,M,M,60.80,LFOP 120600Z AUTO 24007KT 3000 -DZ BR OVC004 16/16 Q1029 BECMG 9999 NSW OVC007,M
LFOP,LFOP,2019-09-12 06:30,62.60,60.80,93.83,250.00,6.00,0.00,30.39,M,1.74,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,M,M,M,M,M,M,62.60,LFOP 120630Z AUTO 25006KT 2800 -DZ BR OVC004 17/16 Q1029 TEMPO BKN013 BECMG 9999 NSW,M
LFOP,LFOP,2019-09-12 07:00,62.60,60.80,93.83,250.00,7.00,0.00,30.39,M,1.55,M,OVC,M,M,M,300.00,M,M,M,-DZ BR,M,M,M,M,M,M,62.60,LFOP 120700Z AUTO 25007KT 2500 -DZ BR OVC003 17/16 Q1029 TEMPO BKN013 BECMG 9999 NSW,M
LFOP,LFOP,2019-09-12 07:30,62.60,62.60,100.00,250.00,7.00,0.00,30.42,M,2.92,M,OVC,M,M,M,300.00,M,M,M,-RADZ BR,M,M,M,M,M,M,62.60,LFOP 120730Z AUTO 25007KT 4700 -RADZ BR OVC003 17/17 Q1030 TEMPO BKN013 BECMG 9999 NSW,M
LFOP,LFOP,2019-09-12 08:00,62.60,62.60,100.00,270.00,6.00,0.00,30.42,M,2.17,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,62.60,LFOP 120800Z AUTO 27006KT 230V290 3500 BR OVC003 17/17 Q1030 TEMPO BKN013 BECMG 9999 NSW,M
LFOP,LFOP,2019-09-12 08:30,62.60,62.60,100.00,250.00,5.00,0.00,30.45,M,1.74,M,OVC,M,M,M,300.00,M,M,M,-DZ BR,M,M,M,M,M,M,62.60,LFOP 120830Z AUTO 25005KT 230V300 2800 -DZ BR OVC003 17/17 Q1031 TEMPO BKN013 BECMG 9999 NSW,M
LFOP,LFOP,2019-09-12 09:00,62.60,62.60,100.00,260.00,7.00,0.00,30.45,M,4.97,M,OVC,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,62.60,LFOP 120900Z AUTO 26007KT 230V300 8000 OVC003 17/17 Q1031 TEMPO 4000 BR BKN013,M
LFOP,LFOP,2019-09-12 09:30,64.40,62.60,93.88,260.00,5.00,0.00,30.45,M,4.35,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 120930Z AUTO 26005KT 7000 OVC004 18/17 Q1031 TEMPO BKN013,M
LFOP,LFOP,2019-09-12 10:00,64.40,64.40,100.00,270.00,6.00,0.00,30.45,M,6.21,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 121000Z AUTO 27006KT 240V310 9999 OVC004 18/18 Q1031 TEMPO BKN013,M
LFOP,LFOP,2019-09-12 10:30,64.40,62.60,93.88,270.00,4.00,0.00,30.45,M,6.21,M,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 121030Z AUTO 27004KT 230V310 9999 OVC006 18/17 Q1031 TEMPO BKN013,M
LFOP,LFOP,2019-09-12 11:00,66.20,64.40,93.92,280.00,4.00,0.00,30.45,M,6.21,M,SCT,OVC,M,M,1000.00,1600.00,M,M,M,M,M,M,M,M,M,66.20,LFOP 121100Z AUTO 28004KT 230V320 9999 SCT010 OVC016 19/18 Q1031 TEMPO BKN013,M
LFOP,LFOP,2019-09-12 11:30,68.00,64.40,88.26,260.00,4.00,0.00,30.45,M,6.21,M,FEW,OVC,M,M,1000.00,1700.00,M,M,M,M,M,M,M,M,M,68.00,LFOP 121130Z AUTO 26004KT 230V300 9999 FEW010 OVC017 20/18 Q1031 TEMPO BKN013,M
LFOP,LFOP,2019-09-12 12:00,68.00,64.40,88.26,250.00,3.00,0.00,30.45,M,6.21,M,BKN,BKN,OVC,M,1300.00,2500.00,4000.00,M,M,M,M,M,M,M,M,68.00,LFOP 121200Z AUTO 25003KT 200V300 9999 BKN013 BKN025 OVC040 20/18 Q1031 BECMG BKN030,M
LFOP,LFOP,2019-09-12 12:30,69.80,62.60,77.90,270.00,5.00,0.00,30.45,M,6.21,M,FEW,BKN,BKN,M,1700.00,2300.00,2900.00,M,M,M,M,M,M,M,M,69.80,LFOP 121230Z AUTO 27005KT 240V310 9999 FEW017 BKN023 BKN029 21/17 Q1031 NOSIG,M
LFOP,LFOP,2019-09-12 13:00,71.60,64.40,78.04,280.00,5.00,0.00,30.45,M,6.21,M,BKN,BKN,OVC,M,2000.00,2800.00,3400.00,M,M,M,M,M,M,M,M,71.60,LFOP 121300Z AUTO 28005KT 240V320 9999 BKN020 BKN028 OVC034 22/18 Q1031 NOSIG,M
LFOP,LFOP,2019-09-12 13:30,69.80,62.60,77.90,270.00,8.00,0.00,30.45,M,6.21,M,BKN,OVC,M,M,2100.00,3800.00,M,M,M,M,M,M,M,M,M,69.80,LFOP 121330Z AUTO 27008KT 230V300 9999 BKN021 OVC038 21/17 Q1031 NOSIG,M
LFOP,LFOP,2019-09-12 14:00,69.80,62.60,77.90,280.00,6.00,0.00,30.45,M,6.21,M,FEW,OVC,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,69.80,LFOP 121400Z AUTO 28006KT 250V320 9999 FEW020 OVC028 21/17 Q1031 NOSIG,M
LFOP,LFOP,2019-09-12 14:30,66.20,62.60,88.18,300.00,6.00,0.00,30.45,M,6.21,M,BKN,OVC,M,M,1600.00,3100.00,M,M,M,M,M,M,M,M,M,66.20,LFOP 121430Z AUTO 30006KT 270V330 9999 BKN016 OVC031 19/17 Q1031 NOSIG,M
LFOP,LFOP,2019-09-12 15:00,66.20,64.40,93.92,300.00,6.00,0.00,30.45,M,6.21,M,BKN,BKN,OVC,M,900.00,1500.00,2400.00,M,M,M,M,M,M,M,M,66.20,LFOP 121500Z AUTO 30006KT 270V330 9999 BKN009 BKN015 OVC024 19/18 Q1031 BECMG BKN030,M
LFOP,LFOP,2019-09-12 15:30,64.40,64.40,100.00,290.00,6.00,0.00,30.45,M,3.73,M,OVC,M,M,M,700.00,M,M,M,DZ,M,M,M,M,M,M,64.40,LFOP 121530Z AUTO 29006KT 250V320 6000 DZ OVC007 18/18 Q1031 BECMG NSW BKN030,M
LFOP,LFOP,2019-09-12 16:00,64.40,62.60,93.88,290.00,6.00,0.00,30.45,M,3.73,M,OVC,M,M,M,600.00,M,M,M,-RADZ,M,M,M,M,M,M,64.40,LFOP 121600Z AUTO 29006KT 250V320 6000 -RADZ OVC006 18/17 Q1031 BECMG BKN030,M
LFOP,LFOP,2019-09-12 16:30,64.40,62.60,93.88,300.00,7.00,0.00,30.47,M,2.73,M,BKN,OVC,M,M,500.00,900.00,M,M,-RA BR,M,M,M,M,M,M,64.40,LFOP 121630Z AUTO 30007KT 240V340 4400 -RA BR BKN005 OVC009 18/17 Q1032 BECMG 9999 NSW BKN030,M
LFOP,LFOP,2019-09-12 17:00,64.40,62.60,93.88,280.00,4.00,0.00,30.47,M,6.21,M,FEW,OVC,M,M,900.00,1700.00,M,M,M,M,M,M,M,M,M,64.40,LFOP 121700Z AUTO 28004KT 240V320 9999 FEW009 OVC017 18/17 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 17:30,64.40,62.60,93.88,M,2.00,0.00,30.47,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 121730Z AUTO VRB02KT 9999 OVC020 18/17 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 18:00,64.40,60.80,88.09,210.00,3.00,0.00,30.47,M,6.21,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,64.40,LFOP 121800Z AUTO 21003KT 9999 OVC023 18/16 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 18:30,62.60,60.80,93.83,220.00,3.00,0.00,30.47,M,6.21,M,BKN,OVC,M,M,2800.00,3300.00,M,M,-RA,M,M,M,M,M,M,62.60,LFOP 121830Z AUTO 22003KT 9999 1400 R22/P2000 -RA BKN028 OVC033 17/16 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 19:00,60.80,59.00,93.79,220.00,4.00,0.00,30.47,M,6.21,M,SCT,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,60.80,LFOP 121900Z AUTO 22004KT 9999 SCT039 16/15 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 19:30,59.00,59.00,100.00,230.00,5.00,0.00,30.47,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,59.00,LFOP 121930Z AUTO 23005KT 9999 FEW036 15/15 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 20:00,59.00,57.20,93.74,250.00,3.00,0.00,30.47,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFOP 122000Z AUTO 25003KT 9999 3700 NSC 15/14 Q1032 NOSIG,M
LFOP,LFOP,2019-09-12 20:30,59.00,59.00,100.00,0.00,0.00,0.00,30.47,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFOP 122030Z AUTO 00000KT 6000 1000 R22/P2000 NSC 15/15 Q1032,M
LFOP,LFOP,2019-09-12 21:00,57.20,57.20,100.00,280.00,3.00,0.00,30.47,M,3.11,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,57.20,LFOP 122100Z AUTO 28003KT 5000 0800 R22/P2000 BCFG NSC 14/14 Q1032,M
LFOP,LFOP,2019-09-12 21:30,57.20,57.20,100.00,220.00,2.00,0.00,30.47,M,3.11,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,57.20,LFOP 122130Z AUTO 22002KT 5000 0650 R22/P2000 BCFG NSC 14/14 Q1032,M
LFOP,LFOP,2019-09-12 22:00,59.00,59.00,100.00,M,1.00,0.00,30.47,M,1.30,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,LFOP 122200Z AUTO VRB01KT 2100 R22/1400D BR NSC 15/15 Q1032,M
LFOP,LFOP,2019-09-12 22:30,57.20,57.20,100.00,220.00,2.00,0.00,30.47,M,0.62,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,57.20,LFOP 122230Z AUTO 22002KT 1000 0600 R22/1700D BCFG NSC 14/14 Q1032,M
LFOP,LFOP,2019-09-12 23:00,55.40,55.40,100.00,210.00,2.00,0.00,30.47,M,0.50,M,NSC,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,55.40,LFOP 122300Z AUTO 21002KT 0800 0650 R22/1300N FG NSC 13/13 Q1032,M
LFOP,LFOP,2019-09-12 23:30,55.40,55.40,100.00,230.00,3.00,0.00,30.47,M,0.56,M,FEW,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LFOP 122330Z AUTO 23003KT 0900 0700 R22/1300D FG FEW001 13/13 Q1032,M
LFOT,LFOT,2019-09-12 00:00,57.20,50.00,76.82,260.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFOT 120000Z AUTO 26003KT CAVOK 14/10 Q1029 NOSIG,M
LFOT,LFOT,2019-09-12 00:30,57.20,48.20,71.83,270.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFOT 120030Z AUTO 27003KT CAVOK 14/09 Q1029 TEMPO BKN008,M
LFOT,LFOT,2019-09-12 01:00,57.20,50.00,76.82,270.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFOT 120100Z AUTO 27003KT CAVOK 14/10 Q1029 TEMPO BKN008,M
LFOT,LFOT,2019-09-12 01:30,57.20,51.80,82.12,270.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFOT 120130Z AUTO 27003KT CAVOK 14/11 Q1029 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 02:00,55.40,51.80,87.65,280.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFOT 120200Z AUTO 28003KT CAVOK 13/11 Q1029 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 02:30,55.40,51.80,87.65,280.00,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFOT 120230Z AUTO 28003KT CAVOK 13/11 Q1029 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 03:00,55.40,53.60,93.65,270.00,2.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFOT 120300Z AUTO 27002KT CAVOK 13/12 Q1029 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 03:30,55.40,53.60,93.65,250.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFOT 120330Z AUTO 25003KT CAVOK 13/12 Q1030 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 04:00,53.60,51.80,93.60,250.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFOT 120400Z AUTO 25004KT CAVOK 12/11 Q1030 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 04:30,53.60,51.80,93.60,240.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFOT 120430Z AUTO 24003KT CAVOK 12/11 Q1030 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 05:00,53.60,53.60,100.00,250.00,2.00,0.00,30.42,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFOT 120500Z AUTO 25002KT 9000 2600 NSC 12/12 Q1030 TEMPO 0400 FG VV///,M
LFOT,LFOT,2019-09-12 05:30,53.60,53.60,100.00,M,2.00,0.00,30.42,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,53.60,LFOT 120530Z AUTO VRB02KT 9999 BKN003 12/12 Q1030 TEMPO BKN008,M
LFOT,LFOT,2019-09-12 06:00,55.40,55.40,100.00,270.00,3.00,0.00,30.42,M,6.21,M,OVC,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,55.40,LFOT 120600Z AUTO 27003KT 9999 OVC002 13/13 Q1030 TEMPO 2500 BR,M
LFOT,LFOT,2019-09-12 06:30,55.40,55.40,100.00,M,3.00,0.00,30.45,M,0.99,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,55.40,LFOT 120630Z AUTO VRB03KT 1600 1300 R20/1900D BR OVC002 13/13 Q1031 NOSIG,M
LFOT,LFOT,2019-09-12 07:00,55.40,55.40,100.00,M,3.00,0.00,30.45,M,2.05,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,55.40,LFOT 120700Z AUTO VRB03KT 3300 1300 R20/2800D BR OVC002 13/13 Q1031 TEMPO 2500 BR,M
LFOT,LFOT,2019-09-12 07:30,57.20,55.40,93.69,290.00,3.00,0.00,30.45,M,3.73,M,OVC,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,57.20,LFOT 120730Z AUTO 29003KT 240V320 6000 OVC002 14/13 Q1031 TEMPO 2500 BR BECMG NSC,M
LFOT,LFOT,2019-09-12 08:00,59.00,55.40,87.83,300.00,4.00,0.00,30.47,M,6.21,M,SCT,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,59.00,LFOT 120800Z AUTO 30004KT 270V340 9999 SCT002 15/13 Q1032 TEMPO 2500 BR BKN002,M
LFOT,LFOT,2019-09-12 08:30,60.80,57.20,87.92,M,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFOT 120830Z AUTO VRB03KT CAVOK 16/14 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 09:00,66.20,59.00,77.60,M,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LFOT 120900Z AUTO VRB03KT CAVOK 19/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 09:30,68.00,59.00,72.92,M,2.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LFOT 120930Z AUTO VRB02KT CAVOK 20/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 10:00,69.80,59.00,68.55,M,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LFOT 121000Z AUTO VRB03KT CAVOK 21/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 10:30,71.60,59.00,64.48,280.00,5.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,LFOT 121030Z AUTO 28005KT 210V320 CAVOK 22/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 11:00,71.60,59.00,64.48,280.00,5.00,0.00,30.47,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,71.60,LFOT 121100Z AUTO 28005KT 220V310 9999 FEW026 22/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 11:30,73.40,59.00,60.67,M,5.00,0.00,30.47,M,6.21,M,SCT,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,73.40,LFOT 121130Z AUTO VRB05KT 9999 SCT027 23/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 12:00,73.40,59.00,60.67,290.00,6.00,0.00,30.47,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,73.40,LFOT 121200Z AUTO 29006KT 230V030 9999 BKN030 23/15 Q1032 NOSIG,M
LFOT,LFOT,2019-09-12 12:30,75.20,59.00,57.12,320.00,5.00,0.00,30.47,M,6.21,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,75.20,LFOT 121230Z AUTO 32005KT 270V020 9999 BKN032 24/15 Q1032 NOSIG,M
